civil_twilight,date,end_temp,end_time,females_assisted_down,females_assisted_up,females_unassisted_down,females_unassisted_up,frogs_down,frogs_up,harborton_zone_2-_corner_to_guardrail/_90°_turn,hours_monitored,juveniles_assisted_up,males_assisted_down,males_assisted_up,males_unassisted_down,males_unassisted_up,monitored_(y/n),notes,roadkills_female,roadkills_male,roadkills_unk,sheet_name,source_file,start_temp,start_time,sunset,team_hours,total_assisted,total_frogs_assisted_down,total_frogs_assisted_up,total_frogs_down,total_frogs_up,total_live_frogs,unassisted_females_down,unassisted_females_up,unassisted_males_down,unassisted_males_up,weather
17:21:00,2023-11-06 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,55.0,6,16:50:00,,,0.0,0.0,0,0,,,,,,Partly cloudy
17:20:00,2023-11-07 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:49:00,,,0.0,0.0,0,0,,,,,,
17:19:00,2023-11-08 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:48:00,,,0.0,0.0,0,0,,,,,,
17:18:00,2023-11-09 00:00:00,45.0,17:15:00,0,0.0,0.0,0.0,,,,0.25,0.0,0.0,0.0,0.0,0.0,Y,45-48 degrees and light rain to dry:  No frogs noted,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,48.0,17:00:00,16:46:00,0.5,,0.0,0.0,0,0,,,,,,Lt. rain to dry-monitored 3x
17:17:00,2023-11-10 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:45:00,,,0.0,0.0,0,0,,,,,,
17:16:00,2023-11-11 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:44:00,,,0.0,0.0,0,0,,,,,,
17:15:00,2023-11-12 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:43:00,,,0.0,0.0,0,0,,,,,,
17:14:00,2023-11-13 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,48.0,6,16:42:00,,,0.0,0.0,0,0,,,,,,Clear
17:13:00,2023-11-14 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:41:00,,,0.0,0.0,0,0,,,,,,
17:12:00,2023-11-15 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:40:00,,,0.0,0.0,0,0,,,,,,
17:11:00,2023-11-16 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:39:00,,,0.0,0.0,0,0,,,,,,Dry
17:10:00,2023-11-17 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:38:00,,,0.0,0.0,0,0,,,,,,
17:09:00,2023-11-18 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:37:00,,,0.0,0.0,0,0,,,,,,
17:08:00,2023-11-19 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:36:00,,,0.0,0.0,0,0,,,,,,
17:08:00,2023-11-20 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,48.0,,16:35:00,,,0.0,0.0,0,0,,,,,,Dry
17:07:00,2023-11-21 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:34:00,,,0.0,0.0,0,0,,,,,,
17:06:00,2023-11-22 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:33:00,,,0.0,0.0,0,0,,,,,,
17:06:00,2023-11-23 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:33:00,,,0.0,0.0,0,0,,,,,,Dry; cold
17:05:00,2023-11-24 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:32:00,,,0.0,0.0,0,0,,,,,,
17:04:00,2023-11-25 00:00:00,44.0,05:30:00,0,0.0,0.0,0.0,,,,0.75,0.0,0.0,0.0,0.0,0.0,y,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,45.0,04:45:00,16:31:00,2.25,,0.0,0.0,0,0,,,,,,light rain
17:04:00,2023-11-26 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:31:00,,,0.0,0.0,0,0,,,,,,
17:03:00,2023-11-27 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,43.0,17:00:00,16:30:00,,,0.0,0.0,0,0,,,,,,"Dry, cold"
17:03:00,2023-11-28 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:30:00,,,0.0,0.0,0,0,,,,,,
17:02:00,2023-11-29 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:29:00,,,0.0,0.0,0,0,,,,,,
17:02:00,2023-11-30 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,November 2023,frog_log_2023_24.xlsx,,,16:29:00,,,0.0,0.0,0,0,,,,,,Rainy but cold (~40° at dark)
17:02:00,2023-12-01 00:00:00,43.8,19:30:00,0.0,0.0,0.0,0.0,,,,2.166666667,0.0,0.0,0.0,0.0,0.0,Y,Heavy rain with winds after midnight.,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,44.9,17:20:00,16:28:00,3.17,,0.0,0.0,0.0,0.0,,,,,,Rainy
17:01:00,2023-12-02 00:00:00,47.0,06:15:00,0.0,0.0,0.0,0.0,,,,2.0,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,47.0,04:15:00,16:28:00,8.0,,0.0,0.0,0.0,0.0,,,,,,mist/next morning no signs
17:01:00,2023-12-03 00:00:00,52.0,20:06:00,0.0,0.0,0.0,0.0,,,,1.5,0.0,3.0,0.0,0.0,0.0,Y,,0.0,1.0,0.0,December 2023,frog_log_2023_24.xlsx,53.0,18:36:00,16:28:00,1.5,,3.0,0.0,3.0,0.0,,,,,,Rain
17:01:00,2023-12-04 00:00:00,57.0,07:25:00,4.0,0.0,0.0,0.0,,,,14.83333333,0.0,134.0,0.0,3.0,0.0,Y,,0.0,2.0,0.0,December 2023,frog_log_2023_24.xlsx,62.0,16:35:00,16:27:00,41.75,,138.0,0.0,141.0,0.0,,,,,,Rain
,2023-12-05 00:00:00,57.0,07:25:00,,,,,,,,0.7,,3.0,,,3.0,Y,,,,1.0,December 2023,frog_log_2023_24.xlsx,57.0,06:47:00,,0.7,,3.0,,3.0,,,,,,,rain
17:01:00,2023-12-05 00:00:00,57.0,,16.0,0.0,0.0,0.0,,,,7.833333333,0.0,129.0,0.0,0.0,5.0,Y,off and on light to heavy rain,0.0,2.0,2.0,December 2023,frog_log_2023_24.xlsx,61.0,16:30:00,16:27:00,29.91,,145.0,0.0,145.0,5.0,,,,,,rain
17:01:00,2023-12-06 00:00:00,48.0,18:45:00,0.0,0.0,0.0,0.0,,,,2.25,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,49.0,16:30:00,16:27:00,20.0,,0.0,0.0,0.0,0.0,,,,,,damp pavement
17:01:00,2023-12-07 00:00:00,43.0,17:00:00,0.0,0.0,0.0,0.0,,,,0.5,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,45.0,16:30:00,16:27:00,1.0,,0.0,0.0,0.0,0.0,,,,,,Wet pavement-no rain
17:01:00,2023-12-08 00:00:00,38.0,20:00:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,38.0,20:00:00,16:27:00,0.0,,0.0,0.0,0.0,0.0,,,,,,Dry all day
17:01:00,2023-12-09 00:00:00,34.0,05:00:00,0.0,0.0,0.0,0.0,,,,0.75,0.0,0.0,0.0,0.0,0.0,y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,37.0,04:15:00,16:27:00,0.45,,0.0,0.0,0.0,0.0,,,,,,"mist/5AM,rain,48,no frogs"
17:01:00,2023-12-10 00:00:00,50.5,19:30:00,0.0,0.0,0.0,0.0,,,,2.75,0.0,3.0,0.0,0.0,0.0,Y,,0.0,1.0,0.0,December 2023,frog_log_2023_24.xlsx,50.7,16:45:00,16:27:00,8.75,,3.0,0.0,3.0,0.0,,,,,,Wet pavement 
17:01:00,2023-12-11 00:00:00,48.0,17:23:00,0.0,0.0,0.0,0.0,,,,0.6666666667,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,49.0,16:43:00,16:27:00,1.34,,0.0,0.0,0.0,0.0,,,,,,"dry, humid"
17:01:00,2023-12-12 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,48.0,,16:27:00,,,0.0,0.0,0.0,0.0,,,,,,dry
17:01:00,2023-12-13 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,,,16:27:00,,,0.0,0.0,0.0,0.0,,,,,,
17:01:00,2023-12-14 00:00:00,46.0,17:15:00,0.0,0.0,0.0,0.0,,,,0.5,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,47.0,16:45:00,16:27:00,1.0,,0.0,0.0,0.0,0.0,,,,,,Lite Drizzle to dry
17:01:00,2023-12-15 00:00:00,43.0,18:00:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,43.0,18:00:00,16:27:00,0.0,,0.0,0.0,0.0,0.0,,,,,,Clear and dry all day
17:02:00,2023-12-16 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,,,16:28:00,,,0.0,0.0,0.0,0.0,,,,,,
17:02:00,2023-12-17 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,,,16:28:00,,,0.0,0.0,0.0,0.0,,,,,,
17:02:00,2023-12-18 00:00:00,47.0,18:15:00,0.0,0.0,0.0,0.0,,,,1.5,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,46.0,16:45:00,16:28:00,6.0,,0.0,0.0,0.0,0.0,,,,,,Quick shower then dry
17:03:00,2023-12-19 00:00:00,44.4,18:15:00,0.0,0.0,0.0,0.0,,,,1.5,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,49.7,16:45:00,16:29:00,5.0,,0.0,0.0,0.0,0.0,,,,,,"wet roads, no roadkill"
17:03:00,2023-12-20 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,,,16:29:00,,,0.0,0.0,0.0,0.0,,,,,,
17:04:00,2023-12-21 00:00:00,44.0,16:45:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,44.0,16:45:00,16:29:00,0.0,,0.0,0.0,0.0,0.0,,,,,,cloudy and dry all day
17:04:00,2023-12-22 00:00:00,39.5,18:15:00,0.0,0.0,0.0,0.0,,,,0.25,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,39.5,18:00:00,16:30:00,0.25,,0.0,0.0,0.0,0.0,,,,,,Mid aftenoon rain then clearing into evening
17:05:00,2023-12-23 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,,,16:31:00,,,0.0,0.0,0.0,0.0,,,,,,cold
17:05:00,2023-12-24 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,,,16:31:00,,,0.0,0.0,0.0,0.0,,,,,,
17:06:00,2023-12-25 00:00:00,41.0,17:15:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,41.0,17:15:00,16:32:00,,,0.0,0.0,0.0,0.0,,,,,,"Some rain, but too cold"
17:07:00,2023-12-26 00:00:00,44.0,17:00:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,44.0,17:00:00,16:33:00,0.25,,0.0,0.0,0.0,0.0,,,,,,dry and cold
17:07:00,2023-12-27 00:00:00,44.2,18:30:00,0.0,0.0,0.0,0.0,,,,0.6666666667,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,46.7,17:50:00,16:33:00,4.5,,0.0,0.0,0.0,0.0,,,,,,moderate on and off rain
17:08:00,2023-12-28 00:00:00,48.0,18:30:00,0.0,0.0,0.0,0.0,,,,0.5,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,48.0,18:00:00,16:34:00,1.0,,0.0,0.0,0.0,0.0,,,,,,Dry day>drizzle~1/2 hr.
17:09:00,2023-12-29 00:00:00,43.8,20:30:00,0.0,0.0,0.0,0.0,,,,2.75,0.0,4.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,45.1,17:45:00,16:35:00,11.0,,4.0,0.0,4.0,0.0,,,,,,Dry day>rainy evening
17:10:00,2023-12-30 00:00:00,45.0,05:30:00,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,y,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,46.0,04:30:00,16:36:00,3.0,,0.0,0.0,0.0,0.0,,,,,,wet pavement
17:11:00,2023-12-31 00:00:00,43.0,17:00:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2023,frog_log_2023_24.xlsx,43.0,17:00:00,16:37:00,0.0,,0.0,0.0,0.0,0.0,,,,,,No rain
17:11:00,2024-01-01 00:00:00,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,N,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,43.0,,16:37:00,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,Cooling down and dry
17:12:00,2024-01-02 00:00:00,43.1,18:00:00,0.0,0.0,,,,,,0.75,0.0,0.0,0.0,,,Y,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,45.7,17:15:00,16:38:00,1.0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,wet roads /drizzle 
17:13:00,2024-01-03 00:00:00,45.8,18:30:00,0.0,0.0,,,,,,1.0,0.0,0.0,0.0,,,Y,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,48.4,17:30:00,16:39:00,2.0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,damp roads
17:14:00,2024-01-04 00:00:00,48.0,19:00:00,0.0,0.0,,,,,,2.0,0.0,3.0,0.0,,,Y,1 juvenile in grass at Marina Way release--didn't transport,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,49.0,17:00:00,16:40:00,9.0,,3.0,0.0,4.0,0,,0.0,0.0,1.0,0.0,Wet>damp road; no rain
17:15:00,2024-01-05 00:00:00,46.0,19:00:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,Y,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,46.0,19:00:00,16:41:00,0.0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,Dry all day
17:16:00,2024-01-06 00:00:00,36.0,05:00:00,0.0,0.0,,,,,,0.5,0.0,0.0,0.0,,,y,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,39.0,04:30:00,16:42:00,0.5,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,"partly cloudy, showers"
17:17:00,2024-01-07 00:00:00,41.0,18:15:00,0.0,0.0,,,,,,0.75,0.0,0.0,0.0,,,Y,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,42.0,17:30:00,16:43:00,0.75,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,Wet pavement 
17:18:00,2024-01-08 00:00:00,44.9,01:45:00,14.0,0.0,,,,,,8.75,0.0,600.0,0.0,,,Y,,0.0,1.0,0.0,January 2024,frog_log_2023_24.xlsx,49.0,17:00:00,16:45:00,48.25,,614.0,0.0,617.0,0,,1.0,0.0,2.0,0.0,"Mist, rain "
17:19:00,2024-01-09 00:00:00,39.0,19:00:00,0.0,0.0,,,,,,2.0,0.0,1.0,0.0,,,Y,"cold, light rain. perhaps the frogs felt the cold coming?",0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,41.0,17:00:00,16:46:00,6.0,,1.0,0.0,1.0,0,,0.0,0.0,0.0,0.0,light rain
17:20:00,2024-01-10 00:00:00,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,,,16:47:00,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,
17:22:00,2024-01-11 00:00:00,41.0,17:00:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,N,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,40.0,17:00:00,16:48:00,0.0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,"Drizzle, 40-41 degrees"
17:23:00,2024-01-12 00:00:00,26.0,18:00:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,N ,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,26.0,18:00:00,16:49:00,0.0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,Way too cold
17:24:00,2024-01-13 00:00:00,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,,,16:51:00,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,
17:25:00,2024-01-14 00:00:00,23.0,17:00:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,N,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,23.0,17:00:00,16:52:00,0.0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,snow on the ground 
17:26:00,2024-01-15 00:00:00,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,N,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,26.0,18,16:53:00,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,Snow on ground
17:27:00,2024-01-16 00:00:00,,17:00:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,N,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,26.0,17:00:00,16:54:00,0.0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,Snow
17:29:00,2024-01-17 00:00:00,,17:00:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,N,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,33.0,17:00:00,16:56:00,0.0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,Snow
17:30:00,2024-01-18 00:00:00,31.0,17:15:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,N,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,31.0,17:15:00,16:57:00,0.0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,Leftover snow; ice
17:31:00,2024-01-19 00:00:00,37.0,16:00:00,0.0,0.0,,,,,,0.1666666667,0.0,0.0,0.0,,,Y,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,37.0,15:50:00,16:58:00,0.17,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,"dry, partly clear skies, ice on road"
17:32:00,2024-01-20 00:00:00,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,N,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,39.0,,17:00:00,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,icy snow
17:34:00,2024-01-21 00:00:00,42.0,18:00:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,N,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,42.0,18:00:00,17:01:00,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,roadside snow and ice
17:35:00,2024-01-22 00:00:00,43.0,23:55:00,3.0,0.0,,,,,,5.916666667,0.0,77.0,0.0,,,Y,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,43.0,18:00:00,17:02:00,36.5,,80.0,0.0,80.0,0,,0.0,0.0,0.0,0.0,Rain/lite rain
17:36:00,2024-01-23 00:00:00,44.0,20:30:00,5.0,0.0,,,,,,3.0,0.0,17.0,0.0,,,Y,,0.0,2.0,0.0,January 2024,frog_log_2023_24.xlsx,49.0,17:30:00,17:04:00,15.0,,22.0,0.0,22.0,0,,0.0,0.0,0.0,0.0,wet roads 
17:38:00,2024-01-24 00:00:00,43.0,10:30:00,19.0,0.0,,,,,,5.5,0.0,165.0,0.0,,,y,Zones?,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,47.0,05:00:00,17:05:00,43.5,,184.0,0.0,184.0,0,,0.0,0.0,0.0,0.0,"showers, small males"
17:39:00,2024-01-25 00:00:00,47.0,21:45:00,7.0,0.0,,,,,,4.5,0.0,89.0,0.0,,,Y,,0.0,2.0,0.0,January 2024,frog_log_2023_24.xlsx,49.0,17:15:00,17:07:00,21.0,,96.0,0.0,97.0,0,,0.0,0.0,1.0,0.0,Wet rd>mist> lite rain>dry
17:40:00,2024-01-26 00:00:00,44.0,01:05:00,12.0,0.0,,,,,,7.833333333,0.0,82.0,0.0,,,Y,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,43.3,17:15:00,17:08:00,45.0,,94.0,0.0,94.0,0,,0.0,0.0,0.0,0.0,Cold steady rain
17:42:00,2024-01-27 00:00:00,47.0,09:45:00,20.0,0.0,,,,,,4.5,0.0,102.0,0.0,,,y,Zones?,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,48.0,05:15:00,17:10:00,38.5,,122.0,0.0,122.0,0,,0.0,0.0,0.0,0.0,"rain, clearing, rain"
17:43:00,2024-01-28 00:00:00,48.0,22:00:00,26.0,0.0,,,,,,4.5,0.0,18.0,0.0,,,Y,,1.0,3.0,0.0,January 2024,frog_log_2023_24.xlsx,51.4,17:30:00,17:11:00,21.25,,44.0,0.0,44.0,2,,0.0,0.0,0.0,2.0,Wet pavement drying
17:44:00,2024-01-29 00:00:00,53.0,20:45:00,5.0,0.0,,,,,,2.916666667,0.0,1.0,0.0,,,Y,,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,54.0,17:50:00,17:12:00,5.25,,6.0,0.0,6.0,0,,0.0,0.0,0.0,0.0,Cloudy; Dry pavement
17:46:00,2024-01-30 00:00:00,52.0,21:00:00,7.0,0.0,,,,,,3.5,0.0,2.0,0.0,,,Y,,0.0,0.0,1.0,January 2024,frog_log_2023_24.xlsx,52.0,17:30:00,17:14:00,17.0,,9.0,0.0,9.0,0,,0.0,0.0,0.0,0.0,"wet roads, warm night"
17:47:00,2024-01-31 00:00:00,47.0,08:15:00,6.0,0.0,,,,,,2.75,0.0,0.0,0.0,,,y,Zones?,0.0,0.0,0.0,January 2024,frog_log_2023_24.xlsx,48.0,05:30:00,17:15:00,9.0,,6.0,0.0,6.0,0,,0.0,0.0,0.0,0.0,wet road
17:48:00,2024-02-01 00:00:00,51,07:15:00,3,0,,,,,,2,0.0,0,0,,,Y,Likely Zone 4 because that's where it was wettest-on bank & ditch,0,0,0.0,February 2024,frog_log_2023_24.xlsx,52,05:15:00,17:17:00,10,,3.0,0.0,3,0,,0,0.0,0,0,Patchy dry/damp road; 2 x lite sprinkles ~2 min. each
17:50:00,2024-02-02 00:00:00,47,19:00:00,0,0,,,,,,0,0.0,0,0,,,N,,0,0,0.0,February 2024,frog_log_2023_24.xlsx,47,19:00:00,17:18:00,0.08,,0.0,0.0,0,0,,0,0.0,0,0,"clear, dry pavement, starry night"
17:51:00,2024-02-03 00:00:00,,,0,0,,,,,,0,0.0,0,0,,,N,,0,0,0.0,February 2024,frog_log_2023_24.xlsx,40,05:30:00,17:20:00,0,,0.0,0.0,0,0,,0,0.0,0,0,"clear, dry"
17:52:00,2024-02-04 00:00:00,49.8,20:00:00,0,1,,,,,,2.5,0.0,0,0,,,Y,,0,0,0.0,February 2024,frog_log_2023_24.xlsx,49.8,17:30:00,17:21:00,11.5,,0.0,1.0,0,0,,0,0.0,0,0,Cloudy.  Dry pavement.
17:54:00,2024-02-05 00:00:00,45,19:15:00,1,0,,,,,,1.5,0.0,0,0,,,Y,Raodkill was in Zone 3,0,0,1.0,February 2024,frog_log_2023_24.xlsx,46,17:45:00,17:23:00,4.5,,1.0,0.0,1,0,,0,0.0,0,0,Light Rain to Mist
